Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Worldwide,Minivans,,Revenue by make,Venucia,million USD (US$),Statista Market Insights,,,,113.7,46.45,20.75,0.04,24.65,12.84,13.08,13.57,13.72,14.02,14.07,14.36,14.53
Worldwide,Minivans,,Revenue by make,Volkswagen,million USD (US$),Statista Market Insights,,"7,965","10,000","9,532","8,302","6,376","3,904","4,318","6,235","6,346","9,322","11,760","14,350","16,750","19,200","22,320"
Worldwide,Minivans,,Revenue by make,Weiwang,million USD (US$),Statista Market Insights,,974.1,855.2,376.2,75.24,232.8,332.1,402.5,229.7,237,242.3,247.4,251.3,251.2,257,256.2
Worldwide,Minivans,,Revenue by make,Wuling,million USD (US$),Statista Market Insights,,"9,428","9,792","7,103","5,752","4,915",288.1,"4,302","6,941","7,202","7,715","7,702","7,900","7,827","8,052","8,136"
Worldwide,Minivans,,Revenue by make,Yema,million USD (US$),Statista Market Insights,,,,7.11,83.16,19.89,16.29,18.18,13.15,13.47,13.91,14.08,14.36,14.46,14.71,14.88
Worldwide,Minivans,,Connected Cars Share,Connected,percent,Statista Market Insights,,21.02,70.72,71.14,66.81,65.13,75.43,78.3,76.61,98.14,98.56,98.59,98.61,98.69,98.42,98.84
Worldwide,Minivans,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,78.98,29.28,28.86,33.19,34.87,24.57,21.7,23.39,1.86,1.44,1.41,1.39,1.31,1.58,1.16
Worldwide,Minivans,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,0.29,0.27,0.22,0.22,0.12,0.04,0.02,0.21,0.76,0.75,0.75,0.75,0.69,0.79,0.55
Worldwide,Minivans,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,13.94,11.42,11.47,10.37,11.71,12.21,8.31,5.78,7.08,6.88,6.62,6.41,7,5.07,7.32
Worldwide,Minivans,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,0.15,1.96,0.65,1.13,0.9,3.63,7.64,10.01,23.28,23.85,24.89,26.03,27.07,32.55,32.8
Worldwide,Minivans,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,0.06,0,0,0.5,0.55,0.93,5.01,2.43,4.73,6.14,6.77,7.07,7.07,8.03,7.57
Worldwide,Minivans,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,85.56,86.34,87.66,87.78,86.72,83.19,79.03,81.56,64.15,62.38,60.96,59.74,58.17,53.56,51.76
Worldwide,Minivans,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,27.22,27.57,26.49,26.77,31.12,29.54,30.18,30.04,0.98,0.65,0.57,0.5,0.43,0.47,0.32
Worldwide,Minivans,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,67.07,66.24,67.26,64.7,59.37,61.6,58.35,61.74,82.88,78.3,76.04,74.62,73.36,70.7,69.44
Worldwide,Minivans,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,5.72,6.18,6.25,8.53,9.51,8.87,11.47,8.21,15.92,20.71,22.89,24.17,25.2,27.52,28.16
Worldwide,Minivans,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,0.01,0.23,0.34,0.5,0.71,1.02,1.31,2.08
Worldwide,Minivans,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,150.8,146.2,139.5,138.1,134.4,140,129.3,116.3,99.96,92,85.13,79.44,73.41,65.72,62.12
Worldwide,Minivans,,Vehicle Sales by make,Total,thousand vehicles,Statista Market Insights,,"6,191","6,856","6,341","5,502","4,510","3,567","4,416","5,287","5,861","6,090","6,317","6,480","6,801","7,168","7,592"
Worldwide,Minivans,,Vehicle Sales by make,Baojun,thousand vehicles,Statista Market Insights,,321.8,494.2,367.6,149.2,132.4,4.04,20.15,27.68,28.26,28.86,29.29,29.72,30.01,30.26,30.49
Worldwide,Minivans,,Vehicle Sales by make,Bisu,thousand vehicles,Statista Market Insights,,,2.6,9.62,0.54,0.1,2.44,2.7,1.27,1.29,1.31,1.33,1.35,1.36,1.38,1.39
Worldwide,Minivans,,Vehicle Sales by make,Brilliance,thousand vehicles,Statista Market Insights,,,,3.33,15.07,0.74,0.22,3.98,2.53,2.64,2.74,2.79,2.88,2.94,3,3.06
Worldwide,Minivans,,Vehicle Sales by make,Buick,thousand vehicles,Statista Market Insights,,107.3,108,216.7,233.3,154.9,133.4,139.2,128.3,132.2,133.9,136,137.6,139.2,140.7,142
Worldwide,Minivans,,Vehicle Sales by make,BYD,thousand vehicles,Statista Market Insights,,9.43,21.83,51.25,194.6,95.2,25.01,9.97,145.8,245.7,249.5,252.9,256,258.7,261.3,263.5
Worldwide,Minivans,,Vehicle Sales by make,Chana (Oushang),thousand vehicles,Statista Market Insights,,143.2,270.8,194.1,94.35,37.02,25.77,18.75,54.27,55.22,56.08,56.85,57.55,58.17,58.74,59.24
Worldwide,Minivans,,Vehicle Sales by make,Changan,thousand vehicles,Statista Market Insights,,,,29.86,9.41,1.46,7.29,7.91,10.23,10.67,10.86,11.03,11.26,11.44,11.61,11.73
Worldwide,Minivans,,Vehicle Sales by make,Changhe,thousand vehicles,Statista Market Insights,,75.2,61.94,68.07,33.41,16.06,6.47,4.59,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Worldwide,Minivans,,Vehicle Sales by make,Chery,thousand vehicles,Statista Market Insights,,4.63,1.39,0.44,2.66,2.54,0.89,1.46,1.24,1.26,1.28,1.3,1.32,1.33,1.34,1.35
Worldwide,Minivans,,Vehicle Sales by make,Chevrolet,thousand vehicles,Statista Market Insights,,36.19,36.47,36.68,37.53,38.29,30.01,34.42,32.58,35.5,44.05,47.43,51.06,53.93,56.57,59.95
Worldwide,Minivans,,Vehicle Sales by make,Chrysler,thousand vehicles,Statista Market Insights,,105.1,134.8,127.5,128.9,66.89,99.79,104.3,104.3,127.5,119.6,120.1,119.2,118,119.8,117.7
Worldwide,Minivans,,Vehicle Sales by make,Citroën,thousand vehicles,Statista Market Insights,,153.7,146.3,127,77.82,83.94,51.99,57.89,63.43,68.95,86.26,92.3,96.51,100.6,96.4,93.39
Worldwide,Minivans,,Vehicle Sales by make,Dacia,thousand vehicles,Statista Market Insights,,24.81,26.35,30.8,30.52,30.7,22.42,47.58,108.5,142.4,109.9,107.7,117.8,161.6,203.6,241.8
Worldwide,Minivans,,Vehicle Sales by make,Daihatsu,thousand vehicles,Statista Market Insights,,332.7,459.6,461.9,479.2,487.5,467.8,400.8,344.1,403.9,435.8,426.2,409.8,399,408.3,418.3
Worldwide,Minivans,,Vehicle Sales by make,Dodge,thousand vehicles,Statista Market Insights,,118.3,147,148.3,182.8,149.2,59,6.05,111.2,97.61,79.64,102.3,112.8,103.4,96.69,87.96
Worldwide,Minivans,,Vehicle Sales by make,Dongfeng,thousand vehicles,Statista Market Insights,,287.5,332.1,198.4,128.5,64.44,122,178.4,520.6,529.7,537.9,545.3,551.9,557.9,563.3,568.1
Worldwide,Minivans,,Vehicle Sales by make,Enranger,thousand vehicles,Statista Market Insights,,14.11,21.24,15.44,7.69,1.8,0.47,9.05,6.32,6.43,6.53,6.62,6.71,6.78,6.84,6.9
Worldwide,Minivans,,Vehicle Sales by make,Fiat,thousand vehicles,Statista Market Insights,,16.95,11.84,10.1,42.53,25,14.6,7.08,16.16,17.52,17.98,18.4,19.25,19.3,21.4,21.95
Worldwide,Minivans,,Vehicle Sales by make,Ford,thousand vehicles,Statista Market Insights,,352.1,374.6,347.2,266.2,246.2,216.8,221.2,238.1,284.2,304.3,337.3,356.1,359.8,354.6,361.3
Worldwide,Minivans,,Vehicle Sales by make,Foton,thousand vehicles,Statista Market Insights,,5.43,5.63,7.7,7.45,0.77,5.27,6.92,2.87,2.92,2.96,3,3.04,3.07,3.1,3.13
Worldwide,Minivans,,Vehicle Sales by make,GAC Gonow,thousand vehicles,Statista Market Insights,,17.55,0.28,15.24,10.92,6.6,9.86,6.67,4.31,4.39,4.46,4.52,4.58,4.63,4.67,4.71
Worldwide,Minivans,,Vehicle Sales by make,Hafei,thousand vehicles,Statista Market Insights,,0.01,0,0,0,0,0.07,0.08,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Worldwide,Minivans,,Vehicle Sales by make,Haima,thousand vehicles,Statista Market Insights,,0.34,8.72,19,4.78,1.33,5.85,6.81,0.66,0.67,0.68,0.69,0.7,0.7,0.71,0.72
Worldwide,Minivans,,Vehicle Sales by make,Honda,thousand vehicles,Statista Market Insights,,391.2,389.7,394.1,382.3,267.1,267.6,270.8,279.1,289.9,331.1,329.9,330.6,327.3,325,327.4
Worldwide,Minivans,,Vehicle Sales by make,Huansu,thousand vehicles,Statista Market Insights,,36.36,120.7,101.9,27.12,10.36,33.71,37.16,27.89,28.38,28.82,29.22,29.58,29.9,30.19,30.46
Worldwide,Minivans,,Vehicle Sales by make,Huasong,thousand vehicles,Statista Market Insights,,10,4.53,4.58,0.85,0.04,1.74,1.8,1.25,1.28,1.3,1.31,1.33,1.35,1.36,1.37
Worldwide,Minivans,,Vehicle Sales by make,Hyundai,thousand vehicles,Statista Market Insights,,213.9,210.6,191,175,168,141.7,169.2,148.7,179.3,213.8,221.6,230.3,292.8,363.7,437.4
Worldwide,Minivans,,Vehicle Sales by make,JAC,thousand vehicles,Statista Market Insights,,61.35,67.74,69.39,55.21,41.76,30.37,9,7.42,7.61,6.69,6.6,6.77,6.99,7.06,7.03
Worldwide,Minivans,,Vehicle Sales by make,Jinbei,thousand vehicles,Statista Market Insights,,20.23,57.47,29.28,10.61,2.11,0.35,16.6,13.56,13.8,14.02,14.21,14.39,14.55,14.69,14.81
Worldwide,Minivans,,Vehicle Sales by make,Karry,thousand vehicles,Statista Market Insights,,48.9,62.3,35.56,20.99,4.54,0.26,24.06,1,1.02,1.04,1.05,1.06,1.08,1.09,1.1
Worldwide,Minivans,,Vehicle Sales by make,Kia,thousand vehicles,Statista Market Insights,,139.5,142.1,113.8,102.3,76.03,59.82,101.1,88.28,88.99,86.11,101.4,115.1,155.3,192.6,235.6
Worldwide,Minivans,,Vehicle Sales by make,Lancia,thousand vehicles,Statista Market Insights,,5.8,5.52,5.11,4.91,4.26,4.95,4.76,5.29,8.49,8.27,8.07,7.45,7.42,7.73,8.05
Worldwide,Minivans,,Vehicle Sales by make,Landwin,thousand vehicles,Statista Market Insights,,0.23,0.13,0.11,0.13,0.11,0.34,0.63,0.44,0.37,0.35,0.47,0.52,0.5,0.42,0.44
Worldwide,Minivans,,Vehicle Sales by make,Lifan,thousand vehicles,Statista Market Insights,,12.8,11.86,31.34,15.81,0.39,3.15,8.88,6.84,6.96,7.07,7.17,7.26,7.34,7.41,7.47
Worldwide,Minivans,,Vehicle Sales by make,Luxgen,thousand vehicles,Statista Market Insights,,0.63,2.06,1.09,0.81,0.22,0.59,0.64,0.46,0.47,0.47,0.48,0.49,0.49,0.5,0.5
Worldwide,Minivans,,Vehicle Sales by make,Mahindra,thousand vehicles,Statista Market Insights,,13.39,16.36,14.05,15.77,16.11,18.12,21.84,21.8,23.81,21.1,21.51,21.44,21.11,21.52,21.81
Worldwide,Minivans,,Vehicle Sales by make,Maruti Suzuki,thousand vehicles,Statista Market Insights,,283.7,289.4,333.8,317.9,330.5,267.6,326.6,399.7,426.3,356.8,346.9,354.2,363.4,369.9,370.7
Worldwide,Minivans,,Vehicle Sales by make,Maxus,thousand vehicles,Statista Market Insights,,15.97,20.63,28.91,26.44,4.16,15.97,17.17,23.37,24.21,24.25,24.53,24.8,25.07,25.35,25.56
Worldwide,Minivans,,Vehicle Sales by make,Mazda,thousand vehicles,Statista Market Insights,,43.4,24.58,23.33,20.94,20.16,21.01,25.76,25.24,27.89,27.29,29.53,33.4,47.44,61.16,75.77
Worldwide,Minivans,,Vehicle Sales by make,Mercedes-Benz,thousand vehicles,Statista Market Insights,,184.9,197,206.8,204.3,228.5,132.6,157.6,148.1,164.6,194.3,210.8,229.1,319.7,406,499
Worldwide,Minivans,,Vehicle Sales by make,Micro-Vett,thousand vehicles,Statista Market Insights,,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
Worldwide,Minivans,,Vehicle Sales by make,Mitsubishi,thousand vehicles,Statista Market Insights,,144.7,150.5,157.5,119.4,121.8,79.18,147,156.3,152.9,148.9,149,154.8,155.7,152.7,155.9
Worldwide,Minivans,,Vehicle Sales by make,Nissan,thousand vehicles,Statista Market Insights,,223.8,210.1,162.2,155.2,142.5,134.5,154.8,145.9,155.3,159.1,172.2,178.2,169.3,163.9,161.9
Worldwide,Minivans,,Vehicle Sales by make,Opel/Vauxhall,thousand vehicles,Statista Market Insights,,110.1,101.3,76.05,33.04,15.84,46.02,45.48,56.96,49.08,48.53,65,73.84,67.38,57.06,52.92
Worldwide,Minivans,,Vehicle Sales by make,Others,thousand vehicles,Statista Market Insights,,5.8,5.66,5.98,5.96,4.57,5.24,9.83,9.67,10.06,8.36,8.76,8.87,8.74,8.83,8.75
Worldwide,Minivans,,Vehicle Sales by make,Peugeot,thousand vehicles,Statista Market Insights,,60.65,67.86,67.64,66.52,86.04,343.1,422.5,408,452.6,397.4,424.3,434,435.7,442.4,456.6
Worldwide,Minivans,,Vehicle Sales by make,Qingteng,thousand vehicles,Statista Market Insights,,,2.92,2.97,2.27,1.16,1.77,1.98,1.24,1.26,1.28,1.3,1.31,1.33,1.34,1.35
Worldwide,Minivans,,Vehicle Sales by make,Ram,thousand vehicles,Statista Market Insights,,11.86,16.21,16.48,14.27,2.27,10.88,14.68,12.37,10.15,7.23,9.83,11.27,9.99,7.85,7.75
Worldwide,Minivans,,Vehicle Sales by make,Renault,thousand vehicles,Statista Market Insights,,201.4,161.6,191.4,178.7,148.3,87.24,81.87,63.48,74.6,131.3,137.2,155.7,203,253.4,304.1
Worldwide,Minivans,,Vehicle Sales by make,SEAT,thousand vehicles,Statista Market Insights,,45.74,35.55,36.56,26.29,27.57,22.23,15.16,27.54,13.74,22.93,30.5,40.62,82.76,122.8,166.8
Worldwide,Minivans,,Vehicle Sales by make,SSangYong,thousand vehicles,Statista Market Insights,,4.04,4.45,4.42,4.32,3.51,3.44,3.78,4.06,4.4,3.87,4.17,4.6,4.48,4.34,4.33
Worldwide,Minivans,,Vehicle Sales by make,Subaru,thousand vehicles,Statista Market Insights,,21.3,20.86,20.52,19.96,15.14,11.8,14.77,14.32,16.66,18.25,18.47,18.77,18.51,18.47,18.22
Worldwide,Minivans,,Vehicle Sales by make,Toyota,thousand vehicles,Statista Market Insights,,450.1,426.4,398.4,363.5,330.9,273.5,347.7,234.1,359.4,433.2,450.8,439.1,417.3,431.3,446.1
Worldwide,Minivans,,Vehicle Sales by make,Trumpchi,thousand vehicles,Statista Market Insights,,,,0.55,30.77,23.1,25.72,51.29,58.21,59.24,60.16,60.99,61.74,62.41,63.02,63.56
Worldwide,Minivans,,Vehicle Sales by make,Venucia,thousand vehicles,Statista Market Insights,,,,11.67,4.77,2.13,0,2.36,1.28,1.31,1.33,1.35,1.36,1.38,1.39,1.4
Worldwide,Minivans,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,254.2,336.6,321.3,278.1,204.8,125,139.8,195.7,213,275,295.6,301.9,301.2,302.4,315.3
Worldwide,Minivans,,Vehicle Sales by make,Weiwang,thousand vehicles,Statista Market Insights,,147,134.3,60.26,12.21,38.25,51.81,57.75,35.15,35.78,36.34,36.85,37.31,37.72,38.09,38.42
Worldwide,Minivans,,Vehicle Sales by make,Wuling,thousand vehicles,Statista Market Insights,,902,893.7,735.8,658.7,522,32.5,413.7,738.2,757.7,777.8,790.5,800.5,809.2,817,824.1
Worldwide,Minivans,,Vehicle Sales by make,Yema,thousand vehicles,Statista Market Insights,,,,0.79,9.2,2.2,1.81,1.85,1.42,1.44,1.46,1.48,1.5,1.52,1.53,1.55
Worldwide,Minivans,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,Minivans,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,Minivans,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Sports Cars,,Average Price,Average,thousand USD (US$),Statista Market Insights,,69.72,70.36,70.49,70.61,69.81,73.54,72.33,76.92,75.32,75.9,80.69,86.26,89.34,91.46,94.49
Worldwide,Sports Cars,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"68,090","67,760","61,150","57,240","56,180","49,020","61,490","76,360","84,070","89,150","98,170","106,500","114,900","126,400","139,700"
Worldwide,Sports Cars,,Revenue by make,Abarth,million USD (US$),Statista Market Insights,,,9.03,20.82,42.62,11.53,7.25,10.88,9.32,12.33,12.89,13.72,16.22,15.68,14.8,14.35
Worldwide,Sports Cars,,Revenue by make,Acura,million USD (US$),Statista Market Insights,,174.4,146.4,204.1,132.6,137.9,69.86,89.02,95.15,137.5,137.3,163.2,168,159.1,159,153.9
Worldwide,Sports Cars,,Revenue by make,Alfa Romeo,million USD (US$),Statista Market Insights,,150.5,169,106.3,62.79,40.7,71.84,94.46,84.17,81.26,60.35,82.19,100.6,97.49,81.47,74.85
Worldwide,Sports Cars,,Revenue by make,ALPINE,million USD (US$),Statista Market Insights,,1.18,1.18,1.64,78.44,207,50.59,112.2,100,192.2,182.7,187.4,199.8,186,207.4,217.3
Worldwide,Sports Cars,,Revenue by make,Aston Martin,million USD (US$),Statista Market Insights,,387.9,366.2,650.8,623.6,656.7,287.6,439.9,327.8,511.9,627.1,640.1,673.1,616.3,610.1,585.6
Worldwide,Sports Cars,,Revenue by make,Audi,million USD (US$),Statista Market Insights,,"1,220","1,261","1,003",680,676.9,378.3,446.8,590.3,494.3,653.1,673.2,727.9,730.4,683.1,669.8
Worldwide,Sports Cars,,Revenue by make,BMW,million USD (US$),Statista Market Insights,,"3,297","2,889","2,442","2,483","2,770","3,991","8,053","10,570","16,610","14,590","14,920","14,800","14,940","15,610","16,380"
Worldwide,Sports Cars,,Revenue by make,Bugatti,million USD (US$),Statista Market Insights,,68.99,37.63,50.17,87.8,116,58.84,80.17,91.93,77.7,70.55,96.52,96.6,99.8,90.1,74.1
Worldwide,Sports Cars,,Revenue by make,Cadillac,million USD (US$),Statista Market Insights,,1.34,1.19,0.6,0.75,0.82,0.81,0.99,1.06,1.07,1.14,1.14,1.22,1.23,1.23,1.23
Worldwide,Sports Cars,,Revenue by make,Caterham Cars,million USD (US$),Statista Market Insights,,9.38,10.94,10.2,10.4,10.81,11,13.47,9.8,11.83,12.86,13.57,14.42,13.1,13.67,14.5
Worldwide,Sports Cars,,Revenue by make,Chevrolet,million USD (US$),Statista Market Insights,,"10,030","9,490","8,661","7,054","6,746","5,660","6,809","7,331","7,676","8,992","10,400","12,480","14,620","16,730","18,920"
Worldwide,Sports Cars,,Revenue by make,Dodge,million USD (US$),Statista Market Insights,,80.84,78.72,75.34,26.48,25.09,52.23,52.27,49.16,53.35,49.45,61.15,69.74,60.63,53.61,51.9
Worldwide,Sports Cars,,Revenue by make,Donkervoort,million USD (US$),Statista Market Insights,,0.54,0.23,0.64,0.41,1.7,0.45,0.7,0.24,0.75,1.17,1.17,1.36,1.03,1.35,1.5
Worldwide,Sports Cars,,Revenue by make,Ferrari,million USD (US$),Statista Market Insights,,"4,866","5,313","5,716","3,579","3,722","4,840","5,550","5,335","5,494","4,359","5,810","6,299","5,772","4,941","5,164"
Worldwide,Sports Cars,,Revenue by make,Fiat,million USD (US$),Statista Market Insights,,304.6,450.8,646.8,576.5,474.8,267.5,302.6,438.1,538.3,732.2,"1,111","1,602","2,062","2,522","3,038"
Worldwide,Sports Cars,,Revenue by make,Ford,million USD (US$),Statista Market Insights,,"8,919","8,643","6,919","6,658","5,945","2,054","4,541","4,367","5,045","6,452","6,837","7,572","8,106","9,073","9,723"
Worldwide,Sports Cars,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,,0.23,2.06,0.46,0.46,0.23,0.7,1.18,1.16,0.7,1.16,0.93,1.17,1.17,1.4
Worldwide,Sports Cars,,Revenue by make,Hyundai,million USD (US$),Statista Market Insights,,"1,100","1,047",906.9,844.5,825.5,796.2,885.5,806.6,"1,050","1,169","1,206","1,259","1,643","2,056","2,502"
Worldwide,Sports Cars,,Revenue by make,Jaguar,million USD (US$),Statista Market Insights,,896.5,"1,412",796.4,637.8,522.8,272.1,431.9,544.2,366.4,556.6,644.9,692.6,667.9,596.2,611
Worldwide,Sports Cars,,Revenue by make,Koenigsegg,million USD (US$),Statista Market Insights,,0.14,0.18,0.18,0.14,0.18,0.13,0.14,0.14,0.14,0.14,0.14,0.09,0.14,0.14,0.14
Worldwide,Sports Cars,,Revenue by make,KTM,million USD (US$),Statista Market Insights,,1.67,1.54,1.32,2.83,0.73,1.2,0.98,1.62,1.41,1.3,1.49,2.13,1.67,1.72,1.44
Worldwide,Sports Cars,,Revenue by make,Lamborghini,million USD (US$),Statista Market Insights,,703.1,905.3,948.9,967.2,"1,183",987,"1,061",641.4,713.9,845.5,"1,020","1,046",891.5,846.8,860.1
Worldwide,Sports Cars,,Revenue by make,Lexus,million USD (US$),Statista Market Insights,,"1,292","1,281",765.6,701.7,615.6,455.2,679,488.5,821.6,752.3,767.1,817.7,793.3,746.7,738.9
Worldwide,Sports Cars,,Revenue by make,Lotus,million USD (US$),Statista Market Insights,,73.24,77.58,65.47,68.44,63.98,41.89,56.11,38.23,87.41,91.7,97.09,100.8,97.23,101.9,106.4
Worldwide,Sports Cars,,Revenue by make,Maserati,million USD (US$),Statista Market Insights,,371.2,481.3,261.6,261.4,189.2,243.3,320.6,334.9,260.4,192.3,259.3,307.9,286.8,246.4,216.4
Worldwide,Sports Cars,,Revenue by make,Mazda,million USD (US$),Statista Market Insights,,"1,873","2,022","2,168","2,054","2,409","1,718","3,630","2,855","3,761","3,853","4,121","4,242","4,958","5,955","7,048"
Worldwide,Sports Cars,,Revenue by make,McLaren,million USD (US$),Statista Market Insights,,139.5,243.7,230.2,331.6,352.2,148.9,258.2,272,267.4,265.6,267.8,268.8,271.6,269.9,270.5
Worldwide,Sports Cars,,Revenue by make,Mercedes-AMG,million USD (US$),Statista Market Insights,,759.4,702.2,807.2,940.1,"1,130",758.2,337.8,435.5,689.3,688,712.1,648.9,633.7,691.2,704.1
Worldwide,Sports Cars,,Revenue by make,Mercedes-Benz,million USD (US$),Statista Market Insights,,"4,205","3,854","3,401","2,851","2,667","1,801","2,361","2,188","3,185","5,019","7,122","9,842","12,940","16,260","19,770"
Worldwide,Sports Cars,,Revenue by make,MG,million USD (US$),Statista Market Insights,,111.3,114,111.8,116.9,123.7,86.72,112.4,101.8,132.3,152.6,159.4,163.2,164.5,165.2,165.6
Worldwide,Sports Cars,,Revenue by make,Mini,million USD (US$),Statista Market Insights,,139.6,27.97,24.02,27.19,25.72,52.1,70.08,61.4,67.76,63.58,79.02,90.21,83.08,74.71,71.14
Worldwide,Sports Cars,,Revenue by make,Morgan,million USD (US$),Statista Market Insights,,42.07,46.69,43.68,44.74,38.43,31.97,35.36,34.72,35.04,37.15,43.35,45.83,44.4,42.4,40.08
